p	n	d	sd	iteration	m.sd	sd.sd
1	20	0.88	0.12239137210577783	10	1	0
1	20	0.89	0.12239137210577783	10	1	0
1	20	0.9	0.12239137210577783	10	1	0
1	20	0.91	0.12239137210577783	10	1	0
1	20	0.92	0.12239137210577783	10	1	0
1	20	0.93	0.12239137210577783	10	1	0
1	20	0.9400000000000001	0.12239137210577783	10	1	0
1	20	0.9500000000000001	0.12239137210577783	10	1	0
1	20	0.9600000000000001	0.12239137210577783	10	1	0
1	20	0.97	0.12239137210577783	10	1	0
1	20	0.98	0.12239137210577783	10	1	0
1	20	0.99	0.12239137210577783	10	1	0
1	20	1	0.12239137210577783	10	1	0
1.6213548244436993e-5	25	0.01	0.1224757984825832	1	1.6103801978817334e-5	1.7990292493322557e-7
4.9205930509943485e-5	25	0.02	0.1224757984825832	1	4.858429360684591e-5	1.0191387393570565e-6
1.3982844009341466e-4	25	0.03	0.1224757984825832	1	1.3736024487732702e-4	4.0471078491272605e-6
3.7225417079345124e-4	25	0.04	0.1224757984825832	1	3.641114240269472e-4	1.3354021359561743e-5
9.289677604976676e-4	25	0.05	0.1224757984825832	1	9.054225531904047e-4	3.862026895827022e-5
0.0021744930827408693	25	0.060000000000000005	0.1224757984825832	1	0.0021133788068435355	1.0025678715571074e-4
0.004777766885748713	25	0.06999999999999999	0.1224757984825832	1	0.004633537141931421	2.3662694775910618e-4
0.009861782576337297	25	0.08	0.1224757984825832	1	0.009549901965067465	5.116953182703997e-4
0.01914047130219887	25	0.09	0.1224757984825832	1	0.018519417742661214	0.0010189176077667979
0.03496867645378088	25	0.09999999999999999	0.1224757984825832	1	0.033825818878023585	0.0018748321831597804
0.06021013294449873	25	0.11	0.1224757984825832	1	0.05826172852903101	0.0031958422034273704
0.09784642354778028	25	0.12	0.1224757984825832	1	0.09476307583924394	0.005056439890751163
0.15032481162820188	25	0.13	0.1224757984825832	1	0.14578882053355766	0.007436995869663677
0.21876428166024142	25	0.14	0.1224757984825832	1	0.21255344868727277	0.010180611395217502
0.30225843044499345	25	0.15000000000000002	0.1224757984825832	1	0.29433552451979456	0.012984153641899619
0.3975597723753166	25	0.16	0.1224757984825832	1	0.38813574382116145	0.015441521958001792
0.49934983877795613	25	0.17	0.1224757984825832	1	0.4888902458285796	0.017136672021996837
0.6011022048867634	25	0.18000000000000002	0.1224757984825832	1	0.5902632376297268	0.017758568753697662
0.6963127769536575	25	0.19	0.1224757984825832	1	0.6858199206469695	0.01719452750916884
0.7797184555226729	25	0.2	0.1224757984825832	1	0.7702245375865026	0.015563453530650593
0.8481322265453801	25	0.21000000000000002	0.1224757984825832	1	0.8400999847389077	0.013175571749319588
0.9006850419441186	25	0.22	0.1224757984825832	1	0.8943281407302325	0.010437112918147497
0.938496155196625	25	0.23	0.1224757984825832	1	0.9337881540523865	0.007739741144618608
0.9639808714104636	25	0.24000000000000002	0.1224757984825832	1	0.9607167625536992	0.0053750878424161964
0.9800740634709937	25	0.25	0.1224757984825832	1	0.9779548451769411	0.0034972569792397963
0.9895970062075246	25	0.26	0.1224757984825832	1	0.9883081373502617	0.00213262863551789
0.9948781815966857	25	0.27	0.1224757984825832	1	0.9941436728501143	0.0012192858633950409
0.9976234424035315	25	0.28	0.1224757984825832	1	0.9972310966659841	6.53807802362002e-4
0.9989612470117495	25	0.29000000000000004	0.1224757984825832	1	0.9987647530028282	3.289242001348756e-4
0.9995724979876213	25	0.3	0.1224757984825832	1	0.9994802069187646	1.553049344596424e-4
0.9998343918130648	25	0.31	0.1224757984825832	1	0.9997937269671777	6.884252160242253e-5
0.9999396291982803	25	0.32	0.1224757984825832	1	0.9999228162128573	2.8657925606425308e-5
0.999979294746946	25	0.33	0.1224757984825832	1	0.9999727701687335	1.1206748473513945e-5
0.9999933201159503	25	0.34	0.1224757984825832	1	0.9999909429665286	4.118014338903814e-6
0.9999979730892706	25	0.35000000000000003	0.1224757984825832	1	0.9999971597520135	1.4223022981311516e-6
0.9999994215927739	25	0.36000000000000004	0.1224757984825832	1	0.9999991601911552	4.6185986936352127e-7
0.9999998447849384	25	0.37	0.1224757984825832	1	0.9999997658476962	1.410447442584649e-7
0.9999999608337732	25	0.38	0.1224757984825832	1	0.9999999384308481	4.0517466735191876e-8
0.9999999907070981	25	0.39	0.1224757984825832	1	0.9999999847300229	1.0951450471985452e-8
0.9999999979268039	25	0.4	0.1224757984825832	1	0.9999999964273061	2.785773525941926e-9
0.9999999995651052	25	0.41000000000000003	0.1224757984825832	1	0.9999999992112858	6.670445549362507e-10
0.9999999999142275	25	0.42000000000000004	0.1224757984825832	1	0.9999999998356817	1.503859169720878e-10
0.9999999999840963	25	0.43	0.1224757984825832	1	0.9999999999676886	3.192693672749645e-11
0.9999999999972284	25	0.44	0.1224757984825832	1	0.9999999999940026	6.383591651464059e-12
0.9999999999995461	25	0.45	0.1224757984825832	1	0.9999999999989493	1.2020931930809763e-12
0.9999999999999303	25	0.46	0.1224757984825832	1	0.9999999999998263	2.1313763683790878e-13
0.99999999999999	25	0.47000000000000003	0.1224757984825832	1	0.9999999999999729	3.5588820120772876e-14
0.9999999999999987	25	0.48000000000000004	0.1224757984825832	1	0.999999999999996	5.5745038922673734e-15
0.9999999999999998	25	0.49	0.1224757984825832	1	0.9999999999999994	8.390165635403982e-16
1	25	0.5	0.1224757984825832	1	1	1.5258555995074125e-16
1	25	0.51	0.1224757984825832	1	1	0
1	25	0.52	0.1224757984825832	1	1	0
1	25	0.53	0.1224757984825832	1	1	0
1	25	0.54	0.1224757984825832	1	1	0
1	25	0.55	0.1224757984825832	1	1	0
1	25	0.56	0.1224757984825832	1	1	0
1	25	0.5700000000000001	0.1224757984825832	1	1	0
1	25	0.5800000000000001	0.1224757984825832	1	1	0
1	25	0.59	0.1224757984825832	1	1	0
1	25	0.6	0.1224757984825832	1	1	0
1	25	0.61	0.1224757984825832	1	1	0
1	25	0.62	0.1224757984825832	1	1	0
1	25	0.63	0.1224757984825832	1	1	0
1	25	0.64	0.1224757984825832	1	1	0
1	25	0.65	0.1224757984825832	1	1	0
1	25	0.66	0.1224757984825832	1	1	0
1	25	0.67	0.1224757984825832	1	1	0
1	25	0.68	0.1224757984825832	1	1	0
1	25	0.6900000000000001	0.1224757984825832	1	1	0
1	25	0.7000000000000001	0.1224757984825832	1	1	0
1	25	0.7100000000000001	0.1224757984825832	1	1	0
1	25	0.72	0.1224757984825832	1	1	0
1	25	0.73	0.1224757984825832	1	1	0
1	25	0.74	0.1224757984825832	1	1	0
1	25	0.75	0.1224757984825832	1	1	0
1	25	0.76	0.1224757984825832	1	1	0
1	25	0.77	0.1224757984825832	1	1	0
1	25	0.78	0.1224757984825832	1	1	0
1	25	0.79	0.1224757984825832	1	1	0
1	25	0.8	0.1224757984825832	1	1	0
1	25	0.81	0.1224757984825832	1	1	0
1	25	0.8200000000000001	0.1224757984825832	1	1	0
1	25	0.8300000000000001	0.1224757984825832	1	1	0
1	25	0.8400000000000001	0.1224757984825832	1	1	0
1	25	0.85	0.1224757984825832	1	1	0
1	25	0.86	0.1224757984825832	1	1	0
1	25	0.87	0.1224757984825832	1	1	0
1	25	0.88	0.1224757984825832	1	1	0
1	25	0.89	0.1224757984825832	1	1	0
1	25	0.9	0.1224757984825832	1	1	0
1	25	0.91	0.1224757984825832	1	1	0
1	25	0.92	0.1224757984825832	1	1	0
1	25	0.93	0.1224757984825832	1	1	0
1	25	0.9400000000000001	0.1224757984825832	1	1	0
1	25	0.9500000000000001	0.1224757984825832	1	1	0
1	25	0.9600000000000001	0.1224757984825832	1	1	0
1	25	0.97	0.1224757984825832	1	1	0
1	25	0.98	0.1224757984825832	1	1	0
1	25	0.99	0.1224757984825832	1	1	0
1	25	1	0.1224757984825832	1	1	0
1.6046055897445122e-5	25	0.01	0.12359818097353328	2	1.6103801978817334e-5	1.7990292493322557e-7
4.825210218728504e-5	25	0.02	0.12359818097353328	2	4.858429360684591e-5	1.0191387393570565e-6
1.3602393609768448e-4	25	0.03	0.12359818097353328	2	1.3736024487732702e-4	4.0471078491272605e-6
3.596551529381209e-4	25	0.04	0.12359818097353328	2	3.641114240269472e-4	1.3354021359561743e-5
8.924266227479105e-4	25	0.05	0.12359818097353328	2	9.054225531904047e-4	3.862026895827022e-5
0.002079431223239059	25	0.060000000000000005	0.12359818097353328	2	0.0021133788068435355	1.0025678715571074e-4
0.004553080923525354	25	0.06999999999999999	0.12359818097353328	2	0.004633537141931421	2.3662694775910618e-4
0.009375551398930981	25	0.08	0.12359818097353328	2	0.009549901965067465	5.116953182703997e-4
0.018172205703027022	25	0.09	0.12359818097353328	2	0.018519417742661214	0.0010189176077667979
0.03318815357717486	25	0.09999999999999999	0.12359818097353328	2	0.033825818878023585	0.0018748321831597804
0.05717900529253872	25	0.11	0.12359818097353328	2	0.05826172852903101	0.0031958422034273704
0.09306015466924211	25	0.12	0.12359818097353328	2	0.09476307583924394	0.005056439890751163
0.14330418995835126	25	0.13	0.12359818097353328	2	0.14578882053355766	0.007436995869663677
0.20918660330489858	25	0.14	0.12359818097353328	2	0.21255344868727277	0.010180611395217502
0.29009437398911264	25	0.15000000000000002	0.12359818097353328	2	0.29433552451979456	0.012984153641899619
0.3831655516439735	25	0.16	0.12359818097353328	2	0.38813574382116145	0.015441521958001792
0.48346821250420924	25	0.17	0.12359818097353328	2	0.4888902458285796	0.017136672021996837
0.5847542356470088	25	0.18000000000000002	0.12359818097353328	2	0.5902632376297268	0.017758568753697662
0.6806045296591284	25	0.19	0.12359818097353328	2	0.6858199206469695	0.01719452750916884
0.7656225057612756	25	0.2	0.12359818097353328	2	0.7702245375865026	0.015563453530650593
0.8363140435509606	25	0.21000000000000002	0.12359818097353328	2	0.8400999847389077	0.013175571749319588
0.8914238461758783	25	0.22	0.12359818097353328	2	0.8943281407302325	0.010437112918147497
0.9317103761437998	25	0.23	0.12359818097353328	2	0.9337881540523865	0.007739741144618608
0.9593304391450892	25	0.24000000000000002	0.12359818097353328	2	0.9607167625536992	0.0053750878424161964
0.9770922345989898	25	0.25	0.12359818097353328	2	0.9779548451769411	0.0034972569792397963
0.9878076601828283	25	0.26	0.12359818097353328	2	0.9883081373502617	0.00213262863551789
0.9938729933424335	25	0.27	0.12359818097353328	2	0.9941436728501143	0.0012192858633950409
0.9970946868868285	25	0.28	0.12359818097353328	2	0.9972310966659841	6.53807802362002e-4
0.9987007370305092	25	0.29000000000000004	0.12359818097353328	2	0.9987647530028282	3.289242001348756e-4
0.9994522553546021	25	0.3	0.12359818097353328	2	0.9994802069187646	1.553049344596424e-4
0.9997823855460051	25	0.31	0.12359818097353328	2	0.9997937269671777	6.884252160242253e-5
0.9999185472563452	25	0.32	0.12359818097353328	2	0.9999228162128573	2.8657925606425308e-5
0.9999712832352552	25	0.33	0.12359818097353328	2	0.9999727701687335	1.1206748473513945e-5
0.9999904654495406	25	0.34	0.12359818097353328	2	0.9999909429665286	4.118014338903814e-6
0.9999970191548562	25	0.35000000000000003	0.12359818097353328	2	0.9999971597520135	1.4223022981311516e-6
0.9999991225819973	25	0.36000000000000004	0.12359818097353328	2	0.9999991601911552	4.6185986936352127e-7
0.9999997568542551	25	0.37	0.12359818097353328	2	0.9999997658476962	1.410447442584649e-7
0.9999999365700453	25	0.38	0.12359818097353328	2	0.9999999384308481	4.0517466735191876e-8
0.9999999844234206	25	0.39	0.12359818097353328	2	0.9999999847300229	1.0951450471985452e-8
0.9999999963992994	25	0.4	0.12359818097353328	2	0.9999999964273061	2.785773525941926e-9
0.999999999216498	25	0.41000000000000003	0.12359818097353328	2	0.9999999992112858	6.670445549362507e-10
0.999999999839525	25	0.42000000000000004	0.12359818097353328	2	0.9999999998356817	1.503859169720878e-10
0.999999999969064	25	0.43	0.12359818097353328	2	0.9999999999676886	3.192693672749645e-11
0.9999999999943876	25	0.44	0.12359818097353328	2	0.9999999999940026	6.383591651464059e-12
0.9999999999990421	25	0.45	0.12359818097353328	2	0.9999999999989493	1.2020931930809763e-12
0.9999999999998463	25	0.46	0.12359818097353328	2	0.9999999999998263	2.1313763683790878e-13
0.9999999999999769	25	0.47000000000000003	0.12359818097353328	2	0.9999999999999729	3.5588820120772876e-14
0.9999999999999967	25	0.48000000000000004	0.12359818097353328	2	0.999999999999996	5.5745038922673734e-15
0.9999999999999996	25	0.49	0.12359818097353328	2	0.9999999999999994	8.390165635403982e-16
1	25	0.5	0.12359818097353328	2	1	1.5258555995074125e-16
1	25	0.51	0.12359818097353328	2	1	0
1	25	0.52	0.12359818097353328	2	1	0
1	25	0.53	0.12359818097353328	2	1	0
1	25	0.54	0.12359818097353328	2	1	0
1	25	0.55	0.12359818097353328	2	1	0
1	25	0.56	0.12359818097353328	2	1	0
1	25	0.5700000000000001	0.12359818097353328	2	1	0
1	25	0.5800000000000001	0.12359818097353328	2	1	0
1	25	0.59	0.12359818097353328	2	1	0
1	25	0.6	0.12359818097353328	2	1	0
1	25	0.61	0.12359818097353328	2	1	0
1	25	0.62	0.12359818097353328	2	1	0
1	25	0.63	0.12359818097353328	2	1	0
1	25	0.64	0.12359818097353328	2	1	0
1	25	0.65	0.12359818097353328	2	1	0
1	25	0.66	0.12359818097353328	2	1	0
1	25	0.67	0.12359818097353328	2	1	0
1	25	0.68	0.12359818097353328	2	1	0
1	25	0.6900000000000001	0.12359818097353328	2	1	0
1	25	0.7000000000000001	0.12359818097353328	2	1	0
1	25	0.7100000000000001	0.12359818097353328	2	1	0
1	25	0.72	0.12359818097353328	2	1	0
1	25	0.73	0.12359818097353328	2	1	0
1	25	0.74	0.12359818097353328	2	1	0
1	25	0.75	0.12359818097353328	2	1	0
1	25	0.76	0.12359818097353328	2	1	0
1	25	0.77	0.12359818097353328	2	1	0
1	25	0.78	0.12359818097353328	2	1	0
1	25	0.79	0.12359818097353328	2	1	0
1	25	0.8	0.12359818097353328	2	1	0
1	25	0.81	0.12359818097353328	2	1	0
1	25	0.8200000000000001	0.12359818097353328	2	1	0
1	25	0.8300000000000001	0.12359818097353328	2	1	0
1	25	0.8400000000000001	0.12359818097353328	2	1	0
1	25	0.85	0.12359818097353328	2	1	0
1	25	0.86	0.12359818097353328	2	1	0
1	25	0.87	0.12359818097353328	2	1	0
1	25	0.88	0.12359818097353328	2	1	0
1	25	0.89	0.12359818097353328	2	1	0
1	25	0.9	0.12359818097353328	2	1	0
1	25	0.91	0.12359818097353328	2	1	0
1	25	0.92	0.12359818097353328	2	1	0
1	25	0.93	0.12359818097353328	2	1	0
1	25	0.9400000000000001	0.12359818097353328	2	1	0
1	25	0.9500000000000001	0.12359818097353328	2	1	0
1	25	0.9600000000000001	0.12359818097353328	2	1	0
1	25	0.97	0.12359818097353328	2	1	0
1	25	0.98	0.12359818097353328	2	1	0
1	25	0.99	0.12359818097353328	2	1	0
1	25	1	0.12359818097353328	2	1	0
1.614564964147469e-5	25	0.01	0.12292699738816883	3	1.6103801978817334e-5	1.7990292493322557e-7
4.8818274919426585e-5	25	0.02	0.12292699738816883	3	4.858429360684591e-5	1.0191387393570565e-6
1.382788334316487e-4	25	0.03	0.12292699738816883	3	1.3736024487732702e-4	4.0471078491272605e-6
3.67113180742229e-4	25	0.04	0.12292699738816883	3	3.641114240269472e-4	1.3354021359561743e-5
9.140357217870543e-4	25	0.05	0.12292699738816883	3	9.054225531904047e-4	3.862026895827022e-5
0.0021356054255103896	25	0.060000000000000005	0.12292699738816883	3	0.0021133788068435355	1.0025678715571074e-4
0.00468578711876122	25	0.06999999999999999	0.12292699738816883	3	0.004633537141931421	2.3662694775910618e-4
0.009662663270664118	25	0.08	0.12292699738816883	3	0.009549901965067465	5.116953182703997e-4
0.01874395294764164	25	0.09	0.12292699738816883	3	0.018519417742661214	0.0010189176077667979
0.03423979117578302	25	0.09999999999999999	0.12292699738816883	3	0.033825818878023585	0.0018748321831597804
0.0589701842508521	25	0.11	0.12292699738816883	3	0.05826172852903101	0.0031958422034273704
0.09589059944157441	25	0.12	0.12292699738816883	3	0.09476307583924394	0.005056439890751163
0.1474600598285919	25	0.13	0.12292699738816883	3	0.14578882053355766	0.007436995869663677
0.21486310192842029	25	0.14	0.12292699738816883	3	0.21255344868727277	0.010180611395217502
0.29731436881616147	25	0.15000000000000002	0.12292699738816883	3	0.29433552451979456	0.012984153641899619
0.3917238625044702	25	0.16	0.12292699738816883	3	0.38813574382116145	0.015441521958001792
0.4929292443690271	25	0.17	0.12292699738816883	3	0.4888902458285796	0.017136672021996837
0.5945142848889284	25	0.18000000000000002	0.12292699738816883	3	0.5902632376297268	0.017758568753697662
0.6900052333868472	25	0.19	0.12292699738816883	3	0.6858199206469695	0.01719452750916884
0.7740805480370853	25	0.2	0.12292699738816883	3	0.7702245375865026	0.015563453530650593
0.8434256234871575	25	0.21000000000000002	0.12292699738816883	3	0.8400999847389077	0.013175571749319588
0.8970139235470505	25	0.22	0.12292699738816883	3	0.8943281407302325	0.010437112918147497
0.9358197885863215	25	0.23	0.12292699738816883	3	0.9337881540523865	0.007739741144618608
0.9621565865924947	25	0.24000000000000002	0.12292699738816883	3	0.9607167625536992	0.0053750878424161964
0.9789110814726125	25	0.25	0.12292699738816883	3	0.9779548451769411	0.0034972569792397963
0.9889034021504561	25	0.26	0.12292699738816883	3	0.9883081373502617	0.00213262863551789
0.9944910789068402	25	0.27	0.12292699738816883	3	0.9941436728501143	0.0012192858633950409
0.9974212206057704	25	0.28	0.12292699738816883	3	0.9972310966659841	6.53807802362002e-4
0.9988623410061775	25	0.29000000000000004	0.12292699738816883	3	0.9987647530028282	3.289242001348756e-4
0.9995271966468767	25	0.3	0.12292699738816883	3	0.9994802069187646	1.553049344596424e-4
0.9998149565889533	25	0.31	0.12292699738816883	3	0.9997937269671777	6.884252160242253e-5
0.9999318174066627	25	0.32	0.12292699738816883	3	0.9999228162128573	2.8657925606425308e-5
0.9999763524717684	25	0.33	0.12292699738816883	3	0.9999727701687335	1.1206748473513945e-5
0.9999922814563851	25	0.34	0.12292699738816883	3	0.9999909429665286	4.118014338903814e-6
0.9999976293704671	25	0.35000000000000003	0.12292699738816883	3	0.9999971597520135	1.4223022981311516e-6
0.9999993149445452	25	0.36000000000000004	0.12292699738816883	3	0.9999991601911552	4.6185986936352127e-7
0.9999998137534976	25	0.37	0.12292699738816883	3	0.9999997658476962	1.410447442584649e-7
0.9999999523649408	25	0.38	0.12292699738816883	3	0.9999999384308481	4.0517466735191876e-8
0.999999988538938	25	0.39	0.12292699738816883	3	0.9999999847300229	1.0951450471985452e-8
0.9999999974059989	25	0.4	0.12292699738816883	3	0.9999999964273061	2.785773525941926e-9
0.9999999994477113	25	0.41000000000000003	0.12292699738816883	3	0.9999999992112858	6.670445549362507e-10
0.999999999889393	25	0.42000000000000004	0.12292699738816883	3	0.9999999998356817	1.503859169720878e-10
0.9999999999791651	25	0.43	0.12292699738816883	3	0.9999999999676886	3.192693672749645e-11
0.9999999999963094	25	0.44	0.12292699738816883	3	0.9999999999940026	6.383591651464059e-12
0.9999999999993854	25	0.45	0.12292699738816883	3	0.9999999999989493	1.2020931930809763e-12
0.9999999999999039	25	0.46	0.12292699738816883	3	0.9999999999998263	2.1313763683790878e-13
0.9999999999999859	25	0.47000000000000003	0.12292699738816883	3	0.9999999999999729	3.5588820120772876e-14
0.999999999999998	25	0.48000000000000004	0.12292699738816883	3	0.999999999999996	5.5745038922673734e-15
0.9999999999999998	25	0.49	0.12292699738816883	3	0.9999999999999994	8.390165635403982e-16
1	25	0.5	0.12292699738816883	3	1	1.5258555995074125e-16
1	25	0.51	0.12292699738816883	3	1	0
1	25	0.52	0.12292699738816883	3	1	0
1	25	0.53	0.12292699738816883	3	1	0
1	25	0.54	0.12292699738816883	3	1	0
1	25	0.55	0.12292699738816883	3	1	0
1	25	0.56	0.12292699738816883	3	1	0
1	25	0.5700000000000001	0.12292699738816883	3	1	0
1	25	0.5800000000000001	0.12292699738816883	3	1	0
1	25	0.59	0.12292699738816883	3	1	0
1	25	0.6	0.12292699738816883	3	1	0
1	25	0.61	0.12292699738816883	3	1	0
1	25	0.62	0.12292699738816883	3	1	0
1	25	0.63	0.12292699738816883	3	1	0
1	25	0.64	0.12292699738816883	3	1	0
1	25	0.65	0.12292699738816883	3	1	0
1	25	0.66	0.12292699738816883	3	1	0
1	25	0.67	0.12292699738816883	3	1	0
1	25	0.68	0.12292699738816883	3	1	0
1	25	0.6900000000000001	0.12292699738816883	3	1	0
1	25	0.7000000000000001	0.12292699738816883	3	1	0
1	25	0.7100000000000001	0.12292699738816883	3	1	0
1	25	0.72	0.12292699738816883	3	1	0
1	25	0.73	0.12292699738816883	3	1	0
1	25	0.74	0.12292699738816883	3	1	0
1	25	0.75	0.12292699738816883	3	1	0
1	25	0.76	0.12292699738816883	3	1	0
1	25	0.77	0.12292699738816883	3	1	0
1	25	0.78	0.12292699738816883	3	1	0
1	25	0.79	0.12292699738816883	3	1	0
1	25	0.8	0.12292699738816883	3	1	0
1	25	0.81	0.12292699738816883	3	1	0
1	25	0.8200000000000001	0.12292699738816883	3	1	0
1	25	0.8300000000000001	0.12292699738816883	3	1	0
1	25	0.8400000000000001	0.12292699738816883	3	1	0
1	25	0.85	0.12292699738816883	3	1	0
1	25	0.86	0.12292699738816883	3	1	0
1	25	0.87	0.12292699738816883	3	1	0
1	25	0.88	0.12292699738816883	3	1	0
1	25	0.89	0.12292699738816883	3	1	0
1	25	0.9	0.12292699738816883	3	1	0
1	25	0.91	0.12292699738816883	3	1	0
1	25	0.92	0.12292699738816883	3	1	0
1	25	0.93	0.12292699738816883	3	1	0
1	25	0.9400000000000001	0.12292699738816883	3	1	0
1	25	0.9500000000000001	0.12292699738816883	3	1	0
1	25	0.9600000000000001	0.12292699738816883	3	1	0
1	25	0.97	0.12292699738816883	3	1	0
1	25	0.98	0.12292699738816883	3	1	0
1	25	0.99	0.12292699738816883	3	1	0
1	25	1	0.12292699738816883	3	1	0
1.6145673753409362e-5	25	0.01	0.12292683624940502	4	1.6103801978817334e-5	1.7990292493322557e-7
4.881841234272155e-5	25	0.02	0.12292683624940502	4	4.858429360684591e-5	1.0191387393570565e-6
1.382793819482142e-4	25	0.03	0.12292683624940502	4	1.3736024487732702e-4	4.0471078491272605e-6
3.6711499825570204e-4	25	0.04	0.12292683624940502	4	3.641114240269472e-4	1.3354021359561743e-5
9.140409955579187e-4	25	0.05	0.12292683624940502	4	9.054225531904047e-4	3.862026895827022e-5
0.002135619149917556	25	0.060000000000000005	0.12292683624940502	4	0.0021133788068435355	1.0025678715571074e-4
0.004685819564813953	25	0.06999999999999999	0.12292683624940502	4	0.004633537141931421	2.3662694775910618e-4
0.009662733493510212	25	0.08	0.12292683624940502	4	0.009549901965067465	5.116953182703997e-4
0.018744092787576827	25	0.09	0.12292683624940502	4	0.018519417742661214	0.0010189176077667979
0.03424004829641414	25	0.09999999999999999	0.12292683624940502	4	0.033825818878023585	0.0018748321831597804
0.058970621871531126	25	0.11	0.12292683624940502	4	0.05826172852903101	0.0031958422034273704
0.0958912902321244	25	0.12	0.12292683624940502	4	0.09476307583924394	0.005056439890751163
0.14746107264726271	25	0.13	0.12292683624940502	4	0.14578882053355766	0.007436995869663677
0.21486448286553939	25	0.14	0.12292683624940502	4	0.21255344868727277	0.010180611395217502
0.29731612148431696	25	0.15000000000000002	0.12292683624940502	4	0.29433552451979456	0.012984153641899619
0.3917259348700475	25	0.16	0.12292683624940502	4	0.38813574382116145	0.015441521958001792
0.4929315288026711	25	0.17	0.12292683624940502	4	0.4888902458285796	0.017136672021996837
0.5945166339814205	25	0.18000000000000002	0.12292683624940502	4	0.5902632376297268	0.017758568753697662
0.6900074879527096	25	0.19	0.12292683624940502	4	0.6858199206469695	0.01719452750916884
0.774082568604048	25	0.2	0.12292683624940502	4	0.7702245375865026	0.015563453530650593
0.8434273151610524	25	0.21000000000000002	0.12292683624940502	4	0.8400999847389077	0.013175571749319588
0.8970152471621938	25	0.22	0.12292683624940502	4	0.8943281407302325	0.010437112918147497
0.9358207567817411	25	0.23	0.12292683624940502	4	0.9337881540523865	0.007739741144618608
0.9621572489055094	25	0.24000000000000002	0.12292683624940502	4	0.9607167625536992	0.0053750878424161964
0.9789115053061339	25	0.25	0.12292683624940502	4	0.9779548451769411	0.0034972569792397963
0.9889036559456087	25	0.26	0.12292683624940502	4	0.9883081373502617	0.00213262863551789
0.9944912211542167	25	0.27	0.12292683624940502	4	0.9941436728501143	0.0012192858633950409
0.9974212952486979	25	0.28	0.12292683624940502	4	0.9972310966659841	6.53807802362002e-4
0.9988623776855128	25	0.29000000000000004	0.12292683624940502	4	0.9987647530028282	3.289242001348756e-4
0.9995272135296056	25	0.3	0.12292683624940502	4	0.9994802069187646	1.553049344596424e-4
0.9998149638692293	25	0.31	0.12292683624940502	4	0.9997937269671777	6.884252160242253e-5
0.9999318203485683	25	0.32	0.12292683624940502	4	0.9999228162128573	2.8657925606425308e-5
0.9999763535859949	25	0.33	0.12292683624940502	4	0.9999727701687335	1.1206748473513945e-5
0.9999922818519947	25	0.34	0.12292683624940502	4	0.9999909429665286	4.118014338903814e-6
0.99999762950216875	25	0.35000000000000003	0.12292683624940502	4	0.9999971597520135	1.4223022981311516e-6
0.9999993149856625	25	0.36000000000000004	0.12292683624940502	4	0.9999991601911552	4.6185986936352127e-7
0.9999998137655381	25	0.37	0.12292683624940502	4	0.9999997658476962	1.410447442584649e-7
0.9999999523682486	25	0.38	0.12292683624940502	4	0.9999999384308481	4.0517466735191876e-8
0.9999999885397906	25	0.39	0.12292683624940502	4	0.9999999847300229	1.0951450471985452e-8
0.999999997406205	25	0.4	0.12292683624940502	4	0.9999999964273061	2.785773525941926e-9
0.9999999994477582	25	0.41000000000000003	0.12292683624940502	4	0.9999999992112858	6.670445549362507e-10
0.9999999998894029	25	0.42000000000000004	0.12292683624940502	4	0.9999999998356817	1.503859169720878e-10
0.9999999999791671	25	0.43	0.12292683624940502	4	0.9999999999676886	3.192693672749645e-11
0.9999999999963097	25	0.44	0.12292683624940502	4	0.9999999999940026	6.383591651464059e-12
0.9999999999993856	25	0.45	0.12292683624940502	4	0.9999999999989493	1.2020931930809763e-12
0.9999999999999039	25	0.46	0.12292683624940502	4	0.9999999999998263	2.1313763683790878e-13
0.9999999999999859	25	0.47000000000000003	0.12292683624940502	4	0.9999999999999729	3.5588820120772876e-14
0.999999999999998	25	0.48000000000000004	0.12292683624940502	4	0.999999999999996	5.5745038922673734e-15
0.9999999999999998	25	0.49	0.12292683624940502	4	0.9999999999999994	8.390165635403982e-16
1	25	0.5	0.12292683624940502	4	1	1.5258555995074125e-16
1	25	0.51	0.12292683624940502	4	1	0
1	25	0.52	0.12292683624940502	4	1	0
1	25	0.53	0.12292683624940502	4	1	0
1	25	0.54	0.12292683624940502	4	1	0
1	25	0.55	0.12292683624940502	4	1	0
1	25	0.56	0.12292683624940502	4	1	0
1	25	0.5700000000000001	0.12292683624940502	4	1	0
1	25	0.5800000000000001	0.12292683624940502	4	1	0
1	25	0.59	0.12292683624940502	4	1	0
1	25	0.6	0.12292683624940502	4	1	0
1	25	0.61	0.12292683624940502	4	1	0
1	25	0.62	0.12292683624940502	4	1	0
1	25	0.63	0.12292683624940502	4	1	0
1	25	0.64	0.12292683624940502	4	1	0
1	25	0.65	0.12292683624940502	4	1	0
1	25	0.66	0.12292683624940502	4	1	0
1	25	0.67	0.12292683624940502	4	1	0
1	25	0.68	0.12292683624940502	4	1	0
1	25	0.6900000000000001	0.12292683624940502	4	1	0
1	25	0.7000000000000001	0.12292683624940502	4	1	0
1	25	0.7100000000000001	0.12292683624940502	4	1	0
1	25	0.72	0.12292683624940502	4	1	0
1	25	0.73	0.12292683624940502	4	1	0
1	25	0.74	0.12292683624940502	4	1	0
1	25	0.75	0.12292683624940502	4	1	0
